Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT104,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-27 13:44:29
QAMT104,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System Error--SysErr_SafeDoor the front side,2024-09-27 13:44:30
QAMT104,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-27 13:44:35
QAMT209,IDLE,A,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-27 13:44:58
QAMT104,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TranArmSuck1--吸嘴無法將產品吸起錯誤,2024-09-27 13:44:50
QAMT104,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-09-27 13:44:57
QAMT220,PAUSE,1,M,1,1,1,1,N,N,N,N,N,N,1,0,0,5,2,0,0,0,0,0,0,0,154,0,1,161,157,159,0,0,0,0,0,0,0,0,650,650,,2024-09-27 13:45:14
QAMN06,PAUSE,1,1,M,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,296,370,147,149,352,365,0,0,0,0,0,0,0,0,1677,1677,,2024-09-27 13:45:03
QAMT217,RUNNING,1,1,1,M,1,1,N,N,N,N,N,N,0,0,2,2,5,1,0,0,0,0,0,0,1363,1439,0,12,665,24,0,0,0,0,0,0,0,0,5534,5534,,2024-09-27 13:45:27
QAMT224,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,1,2,38,0,1,0,0,0,0,0,0,731,706,697,620,737,763,0,0,0,0,0,0,0,0,7570,7570,,2024-09-27 13:45:46
QAMT213,PAUSE,1,A,1,A,1,1,N,N,N,N,N,N,0,0,0,0,0,1,0,0,0,0,0,0,361,115,292,103,178,372,0,0,0,0,0,0,0,0,1597,1597,,2024-09-27 13:45:37
QAMT220,RUNNING,1,M,1,1,1,1,N,N,N,N,N,N,1,0,0,5,2,0,0,0,0,0,0,0,154,0,1,161,157,159,0,0,0,0,0,0,0,0,650,650,,2024-09-27 13:45:38
QAMN06,RUNNING,1,1,M,M,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,296,370,147,149,353,365,0,0,0,0,0,0,0,0,1677,1677,,2024-09-27 13:45:27
