current_time	Ndate	Sdate	Shift	customer	tester	status	step	maxsites	runsiteqty	device	family	SE	Class
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT178	RUN	MT        	6	6	SV68811UMFG/CBBAACUN	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVT	QAMT179	RUN	MT2       	6	6	NT72335PG-VB/AAA	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT18	RUNP	MT        	6	4	MT9629IAAT/DCZAHHD050505-P05-H	5871	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MSL	QAMT180	RUN	MT        	6	6	MT6878V/ZAHJB-H	6878	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MSL	QAMT181	RUN	MT        	6	6	MT6878V/ZAHJB-H	6878	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MSL	QAMT182	RUNP	MT        	6	5	MT6878V/ZAHJB-H	6878	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MSL	QAMT183	RUN	MT        	6	6	MT6878V/ZAHJB-H	6878	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MSL	QAMT184	RUNP	MT        	6	5	MT6878V/ZAHJB-H	6878	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MSL	QAMT185	IDLE_L	RT1       	6	0	MT6855V/ATZAHHB-PS-H	6855	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MSL	QAMT186	IDLE_L	MT        	6	0	MT6855V/ATZAHHB-PS-H	6855	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MSL	QAMT187	ENG_L	MT        	6	0	型號 6855	6855	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	ARHT	QAMT188	RUNP	MT        	6	4	MT5711CNAT/IAACB20-H	5711	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	ARHT	QAMT189	RUN	MT        	6	6	AN7583GT/ACA-PCU-H	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT19	RUN	MT        	6	6	MT9221AAAT/CBZBCA2020-H	5867	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT190	REPAIR	RT1       	6	0	MT5586EAAT/AAZACC3434-H	5873	萊寺	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT191	RUN	MT        	6	6	MT9256LAAT/DBZACC3434-H	5867	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT192	IDLE_L	RT1       	6	0	None	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT193	IDLE_L	MT2       	6	0	MT9687BSMT/BCZAHHC3434-CSY-H	5876	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT194	IDLE_L	MT        	6	0	MT9653BACT/ABZAHHB-H	5879	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	ARHT	QAMT195	RUN	MT        	6	6	MT5751ANMJ/IBZAHHD-H	5751	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT196	RUN	MT        	6	6	MT9667DAAJ/ABZBCA343434-H	5889	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT197	RUNP	MT        	6	5	MT9603EAAT/BAZACC3434-H	5873	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT198	RUN	MT        	6	6	MT9603EAAT/ACZACC3434-H	5873	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	MTK	QAMT199	RUN	MT        	6	6	MT9687BSMT/BCZAHHC3434-CSY-H	5876	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	NVO	QAMT20	RUN	MT        	6	6	NUC1262YE4AE	nan	None	B
2024/9/20 17:50	2024/9/20	2024/9/20	day	HIM	QAMT200	RUN	MT        	6	6	F8876N00DDDG000	nan	None	B
