current_time,Ndate,Sdate,Shift,customer,tester,status,step,maxsites,runsiteqty,device,family,SE,Class
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT131,RUN,MT3       ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT132,RUN,MT2       ,6,6,SV72187BG-8K/BBACU-V,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT133,DOWN,EQC       ,6,0,MT9603EAAT/ACZACC3434-H,5873,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT134,RUN,MT        ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT135,RUN,RT1       ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT136,RUN,EQC2      ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT137,RUN,MT        ,6,6,NT72690TBG-8C2K/WBBAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT138,RUN,MT3       ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,XSG,QAMT139,RUNP,EQC       ,6,5,SAC8542,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT14,IDLE_L,RT1       ,6,0,MT9688OAAT/ACZBCB3434-H,5889,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT140,RUNP,MT        ,6,5,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,XSG,QAMT141,ENG_L,MT        ,6,0,SSC305DE,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT142,IDLE_L,RT1       ,6,0,NT72335PG-VA/AAA,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT143,RUNP,MT        ,6,5,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT144,RUNP,MT        ,6,5,NT72690TBG-8C2K/WBBAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT145,RUN,MT        ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT146,RUN,MT3       ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT147,RUN,MT        ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT148,RUN,RT1       ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT149,RUN,MT2       ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT15,IDLE_L,MT-1      ,6,0,MS72500GBU/N2ACC20-L,MS7250,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT150,RUN,MT        ,6,6,MT9603EAAT/ADZACC3434-H,5873,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT151,RUN,RT1       ,6,6,MT9603EAAT/ACZACC3434-H,5873,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT152,ENG_L,MT        ,6,0,NT68873AUMFG/BABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,HIM,QAMT153,IDLE_L,MT        ,6,0,F6330A00DLCG004,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT154,IDLE_L,EQC       ,6,0,MT9969BAAQ/CFZBMB-H,5895,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT155,RUN,RT1       ,6,6,MT9026EAAT/BCZACC3434-H,5873,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT156,RUN,MT        ,6,6,MT9602EAAT/BAZAHHD202020-H,5870,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT157,RUN,MT        ,6,6,MT9026EAAT/BCZACC3434-H,5873,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT158,RUN,MT2       ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT159,RUN,MT        ,6,6,NT72690TBG-8Z2K/WBBAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT16,RUNR,RT1       ,6,0,MT9011CEAT/BBZACC2020-H,5867,陳正恩,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT160,RUNP,RT1       ,6,4,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT161,ENG_L,EQC       ,6,0,NT68873AUMFG/BABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT162,RUN,MT        ,6,6,NC98529BG/AAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT163,IDLE_L,MT2       ,6,0,MT9270DAAJ/ABZBCA343434-MA2-H,5889,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT164,REPAIR,MT        ,6,0,MT9216AAAT/CBZACC2020-H,5867,江凱民,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT165,ENG_L,MT        ,6,0,NC96687TBG/BABAABACUE,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT166,RUN,RT1       ,6,6,NT72690TBG-8C2K/WBBAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT167,IDLE_L,MT2       ,6,0,None,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT168,RUN,MT3       ,6,6,SV72203TBG/WABAACU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT169,REPAIR,MT        ,6,0,NT68833UMFG/CBBAACUN,nan,林佳生,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT17,RUN,MT        ,6,6,MT9011OSAT/CBZCCA34-H,5867,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT170,RUN,MT        ,6,6,NT72690TBG-8C2K/WBBAACUFQ,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT171,RUN,MT        ,6,6,NT68830UFG/EBDCU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT172,RUN,MT        ,6,6,MT9025BACT/ABZAHHB-H,5879,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT173,RUN,RT1       ,6,6,MT9603EAAT/ACZACC3434-H,5873,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT174,RUN,MT        ,6,6,MT9618GAAT/ABZAHHB-H,5879,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT175,IDLE_L,EQC       ,6,0,MT9617OAAT/ACZBCB3434-H,5889,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT176,DOWN,MT        ,6,0,MT9612IAAT/DCZAHHD050505-P05-H,5871,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT177,REPAIR,EQC2      ,6,0,NC98529BG/AAACU,nan,利奧,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT178,RUNP,RT1       ,6,2,SV68811UMFG/CBBAACUN,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,XSG,QAMT179,RUNP,MT        ,6,5,SSR931G,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT18,RUN,RT1       ,6,6,MT5691IAAT/AAZAHHD343434-P34-H,5871,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MSL,QAMT180,RUN,MT        ,6,6,MT6878V/ZAHJB-H,6878,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MSL,QAMT181,RUN,MT        ,6,6,MT6878V/ZAHJB-H,6878,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MSL,QAMT182,RUN,MT        ,6,6,MT6878V/FZAHJB-H,6878,None,A
